time,drawdown
1200,-0.055918905390444196
1201,-0.06001296080169671
1202,-0.058589985771373865
1203,-0.05295700548101001
1204,-0.052268404777752964
1205,-0.051662487865714146
1206,-0.058482404743781746
1207,-0.06491141391929123
1208,-0.0787374666372882
1209,-0.0610416992054188
1210,-0.07328033155933167
1211,-0.0800093835372907
1212,-0.08699345619298271
1213,-0.07784421242353834
1214,-0.08059370920645859
1215,-0.0679162884797212
1216,-0.07445119472215989
1217,-0.0714612530999219
1218,-0.07961472363251942
1219,-0.05796323235478551
1220,-0.06963921654508065
1221,-0.0663410094428104
1222,-0.05980324063348941
1223,-0.05546524965897448
1224,-0.05711812624775159
1225,-0.058216333245085905
1226,-0.057578218525294766
1227,-0.05884823854157961
1228,-0.049009447373630555
1229,-0.026704217357716997
1230,-0.03207913520779537
1231,-0.045577165003586106
1232,-0.04625998548709864
1233,-0.02026289211055543
1234,-0.028099637790252707
1235,-0.011508469735811988
1236,0.0
1237,-0.00533588241707994
1238,0.0
1239,0.0
1240,-0.00359127740987486
1241,-0.005427081010898505
1242,-0.011043890150384983
1243,-0.020991457457313678
1244,-0.02728423290797377
1245,-0.03932363557559637
1246,-0.03878280089300412
1247,-0.04628253320359055
1248,-0.043744674085683055
1249,-0.05910363054771928
1250,-0.05559482822557471
1251,-0.04705953860948542
1252,-0.06679689503519992
1253,-0.06285632933672425
1254,-0.050379639411991306
1255,-0.062276049598903316
1256,-0.04535032573052633
1257,-0.040960135636865846
1258,-0.04781025419444995
1259,-0.048167944971027055
1260,-0.04238467584580985
1261,-0.04142462193168572
1262,-0.03583706200722203
1263,-0.04484379793801574
1264,-0.04295018969765496
1265,-0.056887334666704814
1266,-0.05779959528019185
1267,-0.06663867169483972
1268,-0.07379397112073738
1269,-0.061233039368633
1270,-0.050119938162690336
1271,-0.043828556953618536
1272,-0.05455168460034432
1273,-0.05751576909729239
1274,-0.04518479209750059
1275,-0.043567622961101504
1276,-0.020174327561284566
1277,-0.016041149167340896
1278,-0.013920658002440578
1279,-0.01681182264446557
1280,-0.01527641359664278
1281,-0.016601111960448223
1282,-0.009320025193562342
1283,0.0
1284,-0.0076598946050795425
1285,-0.02077222414065727
1286,-0.03893427787169024
1287,-0.03365436460256477
1288,-0.04448803066430351
1289,-0.06581693659382837
1290,-0.06173115054851874
1291,-0.03660115537419084
1292,-0.03646186448958977
1293,-0.0278769567450734
1294,-0.02685866315959773
1295,-0.027647559691509116
1296,-0.018256794861631453
1297,-0.020959540303517987
1298,-0.018085617162798995
1299,-0.01466863910083882
1300,-0.021149543637269286
1301,-0.011029120141904047
1302,-0.0125787177088581
1303,-0.0199361693037865
1304,-0.014371070868082425
1305,-0.02315575068599285
1306,-0.022673939112301533
1307,-0.02256512907874353
1308,-0.011506173420427701
1309,-0.006559191091628169
1310,-0.006609460679079637
1311,0.0
1312,0.0
1313,0.0
1314,0.0
1315,-0.012918362323501631
1316,-0.02336949895425533
1317,-0.026221745997802026
1318,-0.03211686801939484
1319,-0.033786581049249254
1320,-0.033020081800278156
1321,-0.027523154256710813
1322,-0.02802814203730175
1323,-0.02296312559903968
1324,-0.022118381450938474
1325,-0.04167304711447717
1326,-0.05086640105266471
1327,-0.052107276609880904
1328,-0.06400422403829198
1329,-0.05780493673832998
1330,-0.042297428414893035
1331,-0.029909809897919915
1332,-0.031844238607221964
1333,-0.016736977238722472
1334,-0.015050302666701376
1335,-0.01822116237788174
1336,-0.024155189013291167
1337,-0.02697988587817246
1338,-0.030661654063584787
1339,-0.028757491839829896
1340,-0.0269517520293312
1341,-0.026721291827797033
1342,-0.022151910130333574
1343,-0.010045447382470152
1344,-0.0003499060280569566
1345,-0.014998885712556032
1346,-0.04033809706157554
1347,-0.030794897949182776
1348,-0.04426368493333699
1349,-0.0463113389522638
1350,-0.05781246921285743
1351,-0.07563227358865765
1352,-0.07001764630660978
1353,-0.06222609470358331
1354,-0.06779119871085049
1355,-0.09350162163229958
1356,-0.09876406611482436
1357,-0.09464602606079886
1358,-0.1092351417485401
1359,-0.10720154255074854
1360,-0.10715464104247852
1361,-0.10116172604646767
1362,-0.09976592236232618
1363,-0.1092966117711417
1364,-0.09713089675449682
1365,-0.09851619248476651
1366,-0.09858923787986584
1367,-0.10772191747059778
1368,-0.11195473998251293
1369,-0.12060276712278195
1370,-0.12213222772201615
1371,-0.10481514292059269
1372,-0.11833415434990624
1373,-0.13426976832867366
1374,-0.11935806505373758
1375,-0.12125130182525623
1376,-0.1277420292118554
1377,-0.11714298233789466
1378,-0.12299913773526328
1379,-0.10453904059979391
1380,-0.09755978188640124
1381,-0.10223889596785829
1382,-0.08046581383520324
1383,-0.08632296306523657
1384,-0.07870200934514349
1385,-0.07550908354107855
1386,-0.062291670647090513
1387,-0.04647655867982203
1388,-0.04595651718916438
1389,-0.05329069589262625
1390,-0.04849097446323514
1391,-0.055068128160756236
1392,-0.034734255685490045
1393,-0.033168902374662634
1394,-0.03662211788778369
1395,-0.03457531482913456
1396,-0.04784657772443157
1397,-0.05736271810953808
1398,-0.04515857903009379
1399,-0.0515275218198078
1400,-0.06179663164662719
1401,-0.05623010412135432
1402,-0.04417306257472431
1403,-0.03678352946807362
1404,-0.026623052610015407
1405,-0.03399100349571005
1406,-0.04800911016312848
1407,-0.032795773643573556
1408,-0.035822572031994904
1409,-0.03813090219654536
1410,-0.024648960778054785
1411,-0.018886660684048207
1412,-0.014127782963232138
1413,0.0
1414,-0.006235182303801379
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.0
1422,-0.0034495272954288003
1423,-0.011641623968818848
1424,-0.021889715909029217
1425,-0.04135328180278919
1426,-0.02059121050338597
1427,-0.031423294160602855
1428,-0.033435830396460586
1429,-0.036003963395349836
1430,-0.032729896417258875
1431,-0.02437252429186587
1432,-0.015567789408268418
1433,-0.021198563793957792
1434,-0.022669780931821926
1435,-0.019643981426938906
1436,-0.02193089268877435
1437,-0.005657436928574455
1438,-0.0005476874121919106
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,-0.012768319479558476
1444,-0.008571439962032024
1445,-0.01488500889995037
1446,-0.019971175717447887
1447,-0.013907535529896986
1448,-0.0013247048155605734
1449,-0.0009119890482000015
1450,0.0
1451,0.0
1452,0.0
1453,0.0
1454,0.0
1455,-0.017407627591558228
1456,-0.009674211380512943
1457,-0.005662627531685116
1458,0.0
1459,0.0
1460,-0.0011845598398377843
1461,-0.01322754220273148
1462,-0.01511777477559173
1463,-0.023422979317684778
1464,-0.02902821381573195
1465,-0.02294242977152583
1466,-0.0060433847280118025
1467,-0.0018966694297819497
1468,-0.013655500050133829
1469,-0.009009473367932452
1470,0.0
1471,-0.005897829043193803
1472,-0.007038000709922998
1473,-0.006691118762631065
1474,-0.014340101893453472
1475,-0.007657297555014875
1476,-0.008666779041092698
1477,-0.004271454602022384
1478,-0.012946376380043367
1479,-0.017120959383277512
1480,-0.009697145804999807
1481,-0.0132254773259175
1482,0.0
1483,-0.003796361856146069
1484,-0.0013495145986271995
1485,0.0
1486,-0.013983657329330268
1487,-0.03139174544913803
1488,-0.04644830859483895
1489,-0.03362246756056708
1490,-0.03894104901949158
1491,-0.013159056162809102
1492,-0.018601532149382982
1493,-0.016556019117412668
1494,-0.0009349195917338626
1495,0.0
1496,0.0
1497,0.0
1498,0.0
1499,0.0
1500,0.0
1501,-0.005311857163285305
1502,-0.013293845997508269
1503,-0.01312759057161772
1504,-0.014629436796866901
1505,-0.018961717290139735
1506,-0.011797842815572501
1507,-0.0020447907298672963
1508,-0.0009607218669487327
1509,0.0
1510,-0.011216891141335061
1511,-0.012953485734132242
1512,-0.01992170894016021
1513,-0.03838707511089079
1514,-0.039013881969317765
1515,-0.04003135705315053
1516,-0.024696859620729317
1517,-0.018188742775181455
1518,-0.028230611018473573
1519,-0.009489685355131616
1520,0.0
1521,0.0
1522,-0.00206484098849824
1523,-0.011459233355733067
1524,-0.01498130111644369
1525,-0.0038938149194018834
1526,0.0
1527,0.0
1528,-0.00468849421786266
1529,-0.01568466855075279
1530,-0.01407580608164083
1531,-0.03156019973726942
1532,-0.028128522595421535
1533,-0.02940454845840823
1534,-0.03386491347709075
1535,-0.04961194414975867
1536,-0.044275943084061575
1537,-0.049402951480680635
1538,-0.060902119837783486
1539,-0.08942474197060002
1540,-0.08949989102110645
1541,-0.07157737505440909
1542,-0.05476478290893039
1543,-0.05913574547479317
1544,-0.06495786607841092
1545,-0.06007012351766061
1546,-0.06985397790954351
1547,-0.06663605891134883
1548,-0.058775256127501896
1549,-0.04630592388865873
1550,-0.047107464653458164
1551,-0.04894420215522777
1552,-0.05752402802279333
1553,-0.06559283156319196
1554,-0.06765762048220725
1555,-0.06378396541404552
1556,-0.05444811915171299
1557,-0.0622799086585164
1558,-0.04715302296892121
1559,-0.04966425897934679
1560,-0.0496779319228311
1561,-0.05695004871430931
1562,-0.0809924513170388
1563,-0.07195199735342839
1564,-0.06438355838250409
1565,-0.06699683395368616
1566,-0.0661269267814375
1567,-0.060767534604396545
1568,-0.07619299317326189
1569,-0.08128351994672478
1570,-0.07314087315050655
1571,-0.0854837673821991
1572,-0.08234818806053279
1573,-0.09571400610676695
1574,-0.09084970628243161
1575,-0.09100612110540651
1576,-0.10695743926446166
1577,-0.0951100457198899
1578,-0.10225596148787042
1579,-0.11015848585801424
1580,-0.10795279388570478
1581,-0.09626642039141764
1582,-0.10622463858120157
1583,-0.10540784008272186
1584,-0.10091967507941613
1585,-0.0937886190067847
1586,-0.09182420345401243
1587,-0.09529448184484557
1588,-0.10337038405133281
1589,-0.10230894522086909
1590,-0.11283033534072517
1591,-0.1418438401756712
1592,-0.13727824213409456
1593,-0.12803889372323263
1594,-0.15146821807865096
1595,-0.1613655251257503
1596,-0.15497398251569838
1597,-0.1341990278185814
1598,-0.13379109074182727
1599,-0.14087112015411862
1600,-0.14250008456516705
1601,-0.12855132037368522
1602,-0.1348109621649306
1603,-0.14260288223143314
1604,-0.14723031745325343
1605,-0.15656360353584053
1606,-0.15513690037589256
1607,-0.13869011579119694
1608,-0.13525932306003663
1609,-0.13758285808129955
1610,-0.140300970770455
1611,-0.1557328788574216
1612,-0.14670178108595
1613,-0.147280153056078
1614,-0.14888495219198428
1615,-0.11675387651353564
1616,-0.11356634742987881
1617,-0.12088425793083069
1618,-0.1249478338928861
1619,-0.11326337680091858
1620,-0.11193067269554091
1621,-0.12611345247871453
1622,-0.11672116313296255
1623,-0.12320260398835248
1624,-0.10426962622617697
1625,-0.09326914556903043
1626,-0.09754236452561793
1627,-0.08453220090826674
1628,-0.08365364580299262
1629,-0.07492590905177043
1630,-0.06987858087882559
1631,-0.07814214742873427
1632,-0.08437764575190898
1633,-0.07387803757609746
1634,-0.07702579089716277
1635,-0.0808622755295827
1636,-0.09021350132307626
1637,-0.08577751066714168
1638,-0.06495226147471023
1639,-0.07542759061725302
1640,-0.07498539605052534
1641,-0.06066319049637103
1642,-0.06125960440882827
1643,-0.05653588644633101
1644,-0.0669598217277998
1645,-0.06247675075572334
1646,-0.06414819340576883
1647,-0.05409089344897011
1648,-0.04201703293332271
1649,-0.01592139651313662
1650,-0.00992506478100097
1651,-0.0064671016151793825
1652,-0.004323258599405966
1653,-0.007654921527512792
1654,-0.004070083092895915
1655,-0.006824097194286116
1656,-0.004939487431590006
1657,0.0
1658,-0.009865425652796356
1659,0.0
1660,0.0
1661,-0.000980685269910797
1662,-0.021999234259996836
1663,-0.027877454130941226
1664,-0.014707508665330105
1665,-0.01473618928831888
1666,-0.024529211611268087
1667,-0.029376960823550347
1668,-0.020770760558504797
1669,-0.015103424876490967
1670,-0.017292745868187964
1671,-0.0207609899863348
1672,-0.024478571476773014
1673,-0.03350267332175805
1674,-0.017148916427063732
1675,-0.02017212111917721
1676,-0.007800535910922335
1677,0.0
1678,0.0
1679,-0.004116203127180418
1680,0.0
1681,-4.1956063909109886e-05
1682,-0.008878974671210349
1683,-0.005435381853994281
1684,-0.017025779765592386
1685,-0.004948985880976808
1686,-0.009395158853960695
1687,-0.007183562295232315
1688,-0.004150683579770886
1689,-0.006539733316811569
1690,-0.00047279530205890374
1691,-0.005021831868284199
1692,0.0
1693,-0.013259796802467472
1694,-0.011796001007003287
1695,0.0
1696,-0.009803313246055767
1697,-0.016380762951304195
1698,-0.011041684454714984
1699,-0.009045866635319033
1700,-0.0053395656425834215
1701,-0.00024769434110671895
1702,0.0
1703,0.0
1704,0.0
1705,-0.002212576546185341
1706,0.0
1707,0.0
1708,-0.0011263374638257329
1709,-0.010671630510532104
1710,0.0
1711,-0.0010038116395358898
1712,-0.02253050709967619
1713,-0.013856290328172038
1714,-0.019009572187711266
1715,-0.019714905010752792
1716,-0.016195101705062553
1717,-0.014090104907271916
1718,-0.0067955867358815425
1719,-0.01095045044158005
1720,-0.005619392459819128
1721,-0.008014859235658367
1722,-0.00042675442678330455
1723,0.0
1724,-0.00915438702044602
1725,0.0
1726,-0.005159634451140427
1727,0.0
1728,0.0
1729,0.0
1730,-0.002034659823718421
1731,-0.005327827784900485
1732,-0.00532202384377789
1733,-0.008153821672120642
1734,0.0
1735,-0.015963106084365908
1736,-0.026299930275829553
1737,-0.03677795949162155
1738,-0.0270748835718857
1739,-0.009768749846066349
1740,-0.010613242031441095
1741,-0.012101459263341274
1742,-0.011200937632209529
1743,0.0
1744,-0.009073531341905694
1745,-0.0064898415145577815
1746,0.0
1747,0.0
1748,0.0
1749,0.0
1750,-0.02683232292999227
1751,-0.019853569734683107
1752,-0.026194326565957438
1753,-0.044300655534522004
1754,-0.03898862953927229
1755,-0.025052044087642722
1756,-0.02622652923391966
1757,-0.01649778376189026
1758,-0.00017500118200386439
1759,0.0
1760,0.0
1761,0.0
1762,0.0
1763,-0.01581965811897179
1764,-0.018080283000271313
1765,-0.026312748953433163
1766,-0.004403321778454927
1767,-0.005962179902778253
1768,-0.0045301318349333375
1769,0.0
1770,0.0
1771,0.0
1772,-0.0060264936173444195
1773,-0.0038804190649719406
1774,-0.01110512492195248
1775,-0.02410535003415948
1776,-0.030023040943212287
1777,-0.030193408913696373
1778,-0.03428643115886887
1779,-0.041010640957607425
1780,-0.0548738155943258
1781,-0.05550487132061277
1782,-0.07035207506092278
1783,-0.06255151542402682
1784,-0.06152711789468168
1785,-0.07590263288933108
1786,-0.07879472365982965
1787,-0.08611628771573554
1788,-0.08272454261154372
1789,-0.06912003815131218
1790,-0.08767176284776967
1791,-0.08632150205629552
1792,-0.0877228300119619
1793,-0.08080942924745727
1794,-0.0784774629650804
1795,-0.08579715628246865
1796,-0.08878769563913491
1797,-0.09654795420716988
1798,-0.08558788282118379
1799,-0.08517476633446441
1800,-0.06596285947693437
1801,-0.06636946761508056
1802,-0.07325353528418521
1803,-0.08819067921031354
1804,-0.10602207597287294
1805,-0.12166343540292779
1806,-0.11879216889281285
1807,-0.11350491866051349
1808,-0.12911682568083482
1809,-0.11996644254007371
1810,-0.12459705305690805
1811,-0.1229291229370526
1812,-0.10660691665449828
1813,-0.09743852349584303
1814,-0.09992382997490146
1815,-0.10863575222905442
1816,-0.12995390624234737
1817,-0.13694543943477155
1818,-0.1388567418230484
1819,-0.14852853709456015
1820,-0.14964110676548326
1821,-0.14867258793589566
1822,-0.1507211477539765
1823,-0.15702117356221112
1824,-0.15513462684254375
1825,-0.1505152203468496
1826,-0.16121921112127802
1827,-0.14690988732381527
1828,-0.1476957686466578
1829,-0.1473072724172093
1830,-0.14002512818464363
1831,-0.13749296687200863
1832,-0.1277616005328761
1833,-0.12469035888085789
1834,-0.1306147326272622
1835,-0.12679969737520125
1836,-0.13803695944840788
1837,-0.13675136239064267
1838,-0.13688366229708726
1839,-0.13876483086981262
1840,-0.13985020598420195
1841,-0.15846869643917838
1842,-0.163755945516588
1843,-0.16262749650517683
1844,-0.1608289325852028
1845,-0.1709056839944625
1846,-0.15804860558581546
1847,-0.16651035406796044
1848,-0.156615782062693
1849,-0.15214383844397616
1850,-0.15840611154241424
1851,-0.1404530026163191
1852,-0.15218937093388396
1853,-0.14279782919778405
1854,-0.1325920060173542
1855,-0.13909820810812068
1856,-0.12497355510747732
1857,-0.1272740202534668
1858,-0.12418708396066824
1859,-0.121383865572956
1860,-0.12252695298766136
1861,-0.11421887025606359
1862,-0.10608398305054156
1863,-0.12336930278292346
1864,-0.11012590035414194
1865,-0.1265508202344987
1866,-0.11602535819108217
1867,-0.10455830682280642
1868,-0.11526797112495846
1869,-0.11917611400450423
1870,-0.13003316068936366
1871,-0.13198237099225096
1872,-0.1348627138341083
1873,-0.1268661085114149
1874,-0.11356302105021876
1875,-0.09940618294231918
1876,-0.10482786320810211
1877,-0.10672008194554738
1878,-0.12335446386775684
1879,-0.1312131645327188
1880,-0.12136464820174431
1881,-0.10500881996626199
1882,-0.11715230868506121
1883,-0.12287695127659015
1884,-0.12294100884617931
1885,-0.1199393972579832
1886,-0.12783543245719975
1887,-0.12339482201255891
1888,-0.12793321548326797
1889,-0.12787773819205084
1890,-0.12221489571201394
1891,-0.12195067301390461
1892,-0.12611453191917033
1893,-0.1270106299584286
1894,-0.12769425955048197
1895,-0.13119436984930322
1896,-0.13358233047597423
1897,-0.11739585877092695
1898,-0.11158666429151465
1899,-0.11434146747180618
1900,-0.10717192342669879
1901,-0.11031011832425897
1902,-0.09837887194839245
1903,-0.09448245002641142
1904,-0.09535547146645373
1905,-0.09067830220835105
1906,-0.10618706372903608
1907,-0.11725473841813416
1908,-0.12899398848212473
1909,-0.12736455753448772
1910,-0.10983940753963672
1911,-0.08732640607771036
1912,-0.08074589506330287
1913,-0.07553745031385839
1914,-0.09334802765538575
1915,-0.09857476565272605
1916,-0.10625260317180851
1917,-0.11226107915431971
1918,-0.1137425173401676
1919,-0.11826342311713889
1920,-0.1378564212208968
1921,-0.13017731865972149
1922,-0.1407047489171196
1923,-0.1381122802760082
1924,-0.11717145357850844
1925,-0.12616529949437272
1926,-0.15126817472183607
1927,-0.15392821694063707
1928,-0.14271862059065143
1929,-0.12293514604844558
1930,-0.13503064199296966
1931,-0.1298636497606045
1932,-0.13431675432840495
1933,-0.13517623787144628
1934,-0.10853280440127588
1935,-0.12336250768522738
1936,-0.12062511107028162
1937,-0.11574817935262738
1938,-0.10469031610323398
1939,-0.10351048456852507
1940,-0.10022997917348397
1941,-0.10394646484770198
1942,-0.10105519543525099
1943,-0.10428711819022518
1944,-0.09787139929166466
1945,-0.10136750265210104
1946,-0.0973964987130791
1947,-0.09748912684992894
1948,-0.08602862434220726
1949,-0.08634256157809217
1950,-0.103872886260161
1951,-0.091053671253021
1952,-0.09991099426164718
1953,-0.1062486576481354
1954,-0.11200527058857035
1955,-0.09806088965686222
1956,-0.11921763179664913
1957,-0.08764014646004914
1958,-0.07687957836938852
1959,-0.0744471892280969
1960,-0.07479612923425982
1961,-0.07174058848568321
1962,-0.06632936420188984
1963,-0.05967720834238932
1964,-0.05392116368235489
1965,-0.0528253568698025
1966,-0.054598741072875656
1967,-0.05591147390941087
1968,-0.05766055671293757
1969,-0.046122855744267
1970,-0.039987288521458275
1971,-0.06919117486810111
1972,-0.062432167102803415
1973,-0.06028480515561574
1974,-0.060271892720074716
1975,-0.06395707725096367
1976,-0.05251595005110343
1977,-0.04284068542987485
1978,-0.050369462108110996
1979,-0.04609893923686559
1980,-0.05561550658227854
1981,-0.06921168823016788
1982,-0.07527886047606747
1983,-0.06645492575223977
1984,-0.05672367529847899
1985,-0.05139282109750609
1986,-0.043941863229026046
1987,-0.03858008035787641
1988,-0.044794896310105914
1989,-0.040275670863366475
1990,-0.03207157561108964
1991,-0.02432866231295394
1992,-0.012239528598207539
1993,-0.004956490126196922
1994,-0.0012420080507811182
1995,0.0
1996,-6.521259249070432e-05
1997,-0.008683959104767824
1998,-0.010114628744205545
1999,-0.01736365519227001
2000,-0.023915437942013895
2001,-0.025160624649169128
2002,-0.0328848238591688
2003,-0.03576443915555916
2004,-0.05450058582509709
2005,-0.05216764875136781
2006,-0.05195559399774563
2007,-0.05992648030842762
2008,-0.05313402362410358
2009,-0.043558322247837955
2010,-0.05943392089152777
2011,-0.06686116867718983
2012,-0.07435259217506274
2013,-0.08355162318615128
2014,-0.07505687476683387
2015,-0.07679513615456202
2016,-0.07924028456766807
2017,-0.0990789082117356
2018,-0.09252472790964328
2019,-0.1047173118581779
2020,-0.10391798555551457
2021,-0.10094421617593263
2022,-0.08713763021754617
2023,-0.10002583420873723
2024,-0.1300209557669454
2025,-0.1279824603194084
2026,-0.10977734850429988
2027,-0.09718788497490549
2028,-0.0948912908221593
2029,-0.09960765267847971
2030,-0.09133642671210662
2031,-0.10087188870915131
2032,-0.09590831101558916
2033,-0.09065360942392298
2034,-0.07985151034893412
2035,-0.052054909959823314
2036,-0.04793075028803573
2037,-0.052820386545110676
2038,-0.05287612966703059
2039,-0.07036688871592167
2040,-0.07711402002681234
2041,-0.08100684440794348
2042,-0.08604772838728936
2043,-0.08432417966695205
2044,-0.09234837899077397
2045,-0.08093807231752925
2046,-0.08073600166834738
2047,-0.08062900487973357
2048,-0.0837079520448627
2049,-0.08195604520627287
2050,-0.07350506255959655
2051,-0.08197636471670555
2052,-0.08835752960745813
2053,-0.09119478989522478
2054,-0.10445349912995683
2055,-0.11244607772717186
2056,-0.11700828646261852
2057,-0.10806439465549134
2058,-0.10523878136547204
2059,-0.10310288225179653
2060,-0.09439390263011682
2061,-0.09556762051411072
2062,-0.0914629720148219
2063,-0.09229518954414684
2064,-0.08944156605015063
2065,-0.09506915262626636
2066,-0.11925732420903068
2067,-0.12040011583089383
2068,-0.10597263446989436
2069,-0.09651048044747834
2070,-0.08665650560156668
2071,-0.07409519838350453
2072,-0.07300862247389017
2073,-0.07083546539983421
2074,-0.07681198435417769
2075,-0.0797727129144481
2076,-0.07341500141673674
2077,-0.06117615704504864
2078,-0.06237061980185854
2079,-0.06667251245037265
2080,-0.06646723286180678
2081,-0.06025516537251563
2082,-0.07449371353385104
2083,-0.09725552306522345
2084,-0.10256089156013926
2085,-0.11456801581928078
2086,-0.11944941779575391
2087,-0.12072722098392852
2088,-0.12505970507415864
2089,-0.1103350297294512
2090,-0.10686758208342795
2091,-0.10366283848731972
2092,-0.09724076704688578
2093,-0.10842909822469338
2094,-0.09783798035049074
2095,-0.09839562321584538
2096,-0.0914908170434332
2097,-0.10200938937383475
2098,-0.11734697703399544
2099,-0.10896808045374518
2100,-0.10500398519276999
2101,-0.1138245007363452
2102,-0.12232113154909219
2103,-0.1108667837049444
2104,-0.12256090263361763
2105,-0.1059341731010579
2106,-0.11474038044753665
2107,-0.10815646119145272
2108,-0.11124264594894262
2109,-0.10501077163811923
2110,-0.11025191165926107
2111,-0.11167984071998394
2112,-0.1110706489660267
2113,-0.12089252352384139
2114,-0.11328428006964009
2115,-0.11821641573435593
2116,-0.12030241488775606
2117,-0.13004590863384125
2118,-0.15546924522179428
2119,-0.1571795228477959
2120,-0.13285336863166686
2121,-0.12480732575268672
2122,-0.12479992955003061
2123,-0.12722883784211336
2124,-0.12680417891399287
2125,-0.12113298776224068
2126,-0.1327411159153291
2127,-0.1213978989686404
2128,-0.11404408581422798
2129,-0.10666222855714858
2130,-0.1020774711690513
2131,-0.10168130459211144
2132,-0.09475269223244331
2133,-0.08863455089502947
2134,-0.09197495800443978
2135,-0.09751097573340872
2136,-0.09629241278078893
2137,-0.08060221126583711
2138,-0.09279328202237602
2139,-0.1072685346799005
2140,-0.10542092626753541
2141,-0.10471204924897526
2142,-0.10277863260527109
2143,-0.10013910062618603
2144,-0.10217112317253418
2145,-0.0870724887865133
2146,-0.10288152857127852
2147,-0.11096649881908105
2148,-0.11179904642057159
2149,-0.12803093453211334
2150,-0.129589478576434
2151,-0.11277477691915383
2152,-0.11236591203619417
2153,-0.10985890297900736
2154,-0.12226055063073327
2155,-0.12822416471112796
2156,-0.13177612851436726
2157,-0.1347532794819295
2158,-0.12173684153189179
2159,-0.11595993092464063
2160,-0.126874510494011
2161,-0.12420946270969102
2162,-0.11902724522472319
2163,-0.10742575483951056
2164,-0.09142034797382692
2165,-0.10137128989210553
2166,-0.10927986500420883
2167,-0.1216556435933549
2168,-0.12379584218442474
2169,-0.11893225843996147
2170,-0.10885891327407049
2171,-0.1094184235104958
2172,-0.11241689874304428
2173,-0.11069931882055695
2174,-0.11885074783685723
2175,-0.09775536061990953
2176,-0.11363197089109
2177,-0.11158456510213277
2178,-0.09114850290983645
2179,-0.09088050446423646
2180,-0.09258089481425147
2181,-0.0959553490423557
2182,-0.09755926585997976
2183,-0.08363078111321443
2184,-0.1055494002265096
2185,-0.09001506321354635
2186,-0.10405463473804777
2187,-0.10652115803039197
2188,-0.11061360223337857
2189,-0.1045280695356714
2190,-0.12030931305450898
2191,-0.1154875863936895
2192,-0.09504449016082095
2193,-0.10847623020674901
2194,-0.106379168530645
2195,-0.11279899030861107
2196,-0.10834011824668077
2197,-0.10794864047252317
2198,-0.11416350956296628
2199,-0.10908478671425548
2200,-0.09084130561638815
2201,-0.0925503435336612
2202,-0.08515276411217942
2203,-0.09788549369089106
2204,-0.10724985745907123
2205,-0.10232579468026737
2206,-0.08728463439490763
2207,-0.083528500907051
2208,-0.08645908121228252
2209,-0.08626616715804891
2210,-0.0985702444977461
2211,-0.09232509123419241
2212,-0.08330176061095829
2213,-0.08762266393928919
2214,-0.09212308541688419
2215,-0.08926430312036371
2216,-0.09343150048076976
2217,-0.09389282662702803
2218,-0.07269560873536296
2219,-0.07496586574282293
2220,-0.07834926726303526
2221,-0.08462468531938683
2222,-0.07698276560438755
2223,-0.07859500733656866
2224,-0.08488873771978289
2225,-0.07147569739705273
2226,-0.057079667351916274
2227,-0.06288390300930335
2228,-0.0813493025229095
2229,-0.07107416562454039
2230,-0.07772046388214049
2231,-0.06961420789051287
2232,-0.08911524606763122
2233,-0.07998927268463807
2234,-0.09190099197744583
2235,-0.08439335078678067
2236,-0.08405062010841635
2237,-0.0933900143023827
2238,-0.0972603774316505
2239,-0.0901971928620835
2240,-0.08893824833093111
2241,-0.0828941185262062
2242,-0.0629297126810513
2243,-0.0783721287981618
2244,-0.06200000304847553
2245,-0.06075644367324329
2246,-0.06954428415647462
2247,-0.08264742041386453
2248,-0.08433862432163486
2249,-0.07492212320239022
2250,-0.07599761440616559
2251,-0.06068606510369201
2252,-0.07499782200420757
2253,-0.07491871148266815
2254,-0.08724264592679942
2255,-0.08340632710054985
2256,-0.07433745319957685
2257,-0.07834507113638733
2258,-0.1041872097026586
2259,-0.10199772823469355
2260,-0.0974303427173584
2261,-0.09318739516774133
2262,-0.08062957324951969
2263,-0.09114011004601008
2264,-0.0841379489915055
2265,-0.07201287386672584
2266,-0.08959874970679094
2267,-0.0862022314476012
2268,-0.091044029757678
2269,-0.09165925648869444
2270,-0.08798249165331118
2271,-0.0926547772944466
2272,-0.09921185808606281
2273,-0.09867033391118252
2274,-0.10934279329981056
2275,-0.12000104458866234
2276,-0.11300731175909728
2277,-0.12429525211068393
2278,-0.1174321271015919
2279,-0.11260621417305239
2280,-0.12966428146095832
2281,-0.13623992798431495
2282,-0.12409883395384114
2283,-0.13371048926523788
2284,-0.1381545318883317
2285,-0.1333339229558128
2286,-0.12530001786298683
2287,-0.12761540672343186
2288,-0.13339050867034818
2289,-0.11896681005336318
2290,-0.10137781341538732
2291,-0.0913892329075694
2292,-0.09033605148191914
2293,-0.09821870869832838
2294,-0.10632315276389415
2295,-0.10089801171123658
2296,-0.09651402950234966
2297,-0.08229804357288528
2298,-0.07559354264752383
2299,-0.09042434566512192
2300,-0.0797048694878928
2301,-0.08948547576103683
2302,-0.0931251884805604
2303,-0.09042318641804337
2304,-0.07026651152020369
2305,-0.03896732596015018
2306,-0.03270009536878837
2307,-0.03433206155599233
2308,-0.028787005071186922
